A2000J01
Leganés,21,11,5,11,5,22,21,26
Salamanca,21,12,6,8,7,12,12,26
Almería,21,13,6,8,7,23,32,26
Tenerife,21,14,4,13,4,22,19,25
Compostela,21,15,5,9,7,22,22,24
Getafe,21,16,6,6,9,27,30,24
Numancia,21,17,5,8,8,20,25,23
Eibar,21,18,5,8,8,15,20,23
Racing Ferrol,21,19,5,8,8,17,28,23
Badajoz,21,20,6,4,11,13,30,22
Córdoba,21,21,3,9,9,13,19,18
Oviedo,21,22,4,6,11,18,29,18
A2002J22
Murcia,22,1,11,6,5,29,9,39
Levante,22,2,10,9,3,32,21,39
Zaragoza,22,3,10,8,4,24,18,38
Albacete,22,4,8,12,2,27,17,36
Xerez,22,5,9,6,7,25,23,33
Poli Ejido,22,6,7,10,5,20,18,31
Elche,22,7,7,9,6,27,19,30
Sporting,22,8,7,9,6,21,19,30
Las Palmas,22,9,7,9,6,27,26,30
Salamanca,22,10,7,8,7,14,13,29
Tenerife,22,11,5,13,4,27,20,28
Terrassa,22,12,5,13,4,21,21,28
Leganés,22,13,5,11,6,23,24,26
Numancia,22,14,6,8,8,22,26,26
Almería,22,15,6,8,8,24,34,26
Badajoz,22,16,7,4,11,16,31,25
Getafe,22,17,6,6,10,27,31,24
Compostela,22,18,5,9,8,23,27,24
Eibar,22,19,5,9,8,15,20,24
Racing Ferrol,22,20,5,8,9,18,30,23
Córdoba,22,21,4,9,9,15,20,21
Oviedo,22,22,5,6,11,19,29,21
A2002J23
Zaragoza,23,1,11,8,4,25,18,41
Murcia,23,2,11,6,6,30,12,39
Albacete,23,3,9,12,2,30,17,39
Levante,23,4,10,9,4,32,22,39
Las Palmas,23,5,8,9,6,31,26,33
Xerez,23,6,9,6,8,25,27,33
Tenerife,23,7,6,13,4,29,20,31
Elche,23,8,7,10,6,28,20,31
Terrassa,23,9,6,13,4,23,21,31
Sporting,23,10,7,10,6,22,20,31
Poli Ejido,23,11,7,10,6,20,20,31
Salamanca,23,12,7,9,7,15,14,30
Numancia,23,13,7,8,8,24,27,29
Getafe,23,14,7,6,10,30,32,27
Leganés,23,15,5,11,7,24,26,26
Almería,23,16,6,8,9,25,37,26
Compostela,23,17,5,10,8,24,28,25
Eibar,23,18,5,10,8,16,21,25
Badajoz,23,19,7,4,12,16,34,25
Córdoba,23,20,5,9,9,18,21,24
Racing Ferrol,23,21,5,9,9,19,31,24
Oviedo,23,22,5,6,12,19,31,21
A2002J24
Murcia,24,1,12,6,6,32,12,42
Albacete,24,2,10,12,2,33,18,42
Levante,24,3,11,9,4,34,23,42
Zaragoza,24,4,11,8,5,25,20,41
Las Palmas,24,5,9,9,6,34,26,36
Tenerife,24,6,7,13,4,30,20,34
Terrassa,24,7,7,13,4,25,22,34
Poli Ejido,24,8,8,10,6,21,20,34
Xerez,24,9,9,7,8,26,28,34
Elche,24,10,7,11,6,30,22,32
Sporting,24,11,7,11,6,23,21,32
Salamanca,24,12,7,9,8,16,16,30
Numancia,24,13,7,8,9,25,30,29
Leganés,24,14,5,12,7,26,28,27
Getafe,24,15,7,6,11,30,33,27
Eibar,24,16,5,11,8,16,21,26
Almería,24,17,6,8,10,26,39,26
Córdoba,24,18,5,10,9,18,21,25
Compostela,24,19,5,10,9,24,31,25
Racing Ferrol,24,20,5,10,9,20,32,25
Badajoz,24,21,7,4,13,16,35,25
Oviedo,24,22,5,7,12,20,32,22
A2002J25
Albacete,25,1,11,12,2,35,19,45
Murcia,25,2,12,7,6,33,13,43
Levante,25,3,11,10,4,35,24,43
Zaragoza,25,4,11,8,6,26,23,41
Tenerife,25,5,8,13,4,33,21,37
Las Palmas,25,6,9,10,6,36,28,37
Poli Ejido,25,7,8,11,6,23,22,35
Xerez,25,8,9,8,8,28,30,35
Terrassa,25,9,7,13,5,25,26,34
Sporting,25,10,7,12,6,25,23,33
Elche,25,11,7,11,7,31,24,32
Salamanca,25,12,7,10,8,17,17,31
Getafe,25,13,8,6,11,33,34,30
Numancia,25,14,7,9,9,27,32,30
Córdoba,25,15,6,10,9,22,21,28
Leganés,25,16,5,13,7,28,30,28
Eibar,25,17,5,12,8,17,22,27
Almería,25,18,6,9,10,27,40,27
Compostela,25,19,5,11,9,25,32,26
Badajoz,25,20,7,5,13,17,36,26
Racing Ferrol,25,21,5,10,10,21,35,25
Oviedo,25,22,5,8,12,21,33,23
A2002J26
Murcia,26,1,13,7,6,37,15,46
Albacete,26,2,11,13,2,35,19,46
Levante,26,3,12,10,4,36,24,46
Zaragoza,26,4,12,8,6,28,24,44
Tenerife,26,5,8,14,4,34,22,38
Las Palmas,26,6,9,11,6,36,28,38
Poli Ejido,26,7,9,11,6,25,22,38
Xerez,26,8,9,9,8,28,30,36
Sporting,26,9,8,12,6,27,23,36
Terrassa,26,10,7,13,6,25,27,34
Getafe,26,11,9,6,11,36,35,33
Elche,26,12,7,11,8,31,26,32
Salamanca,26,13,7,11,8,17,17,32
Numancia,26,14,7,10,9,27,32,31
Córdoba,26,15,6,11,9,22,21,29
Leganés,26,16,5,13,8,28,32,28
Almería,26,17,6,10,10,28,41,28
Eibar,26,18,5,12,9,19,26,27
Badajoz,26,19,7,6,13,17,36,27
Compostela,26,20,5,11,10,26,35,26
Racing Ferrol,26,21,5,10,11,22,37,25
Oviedo,26,22,5,9,12,21,33,24
A2002J27
Murcia,27,1,14,7,6,38,15,49
Albacete,27,2,12,13,2,36,19,49
Levante,27,3,12,11,4,37,25,47
Zaragoza,27,4,12,8,7,28,25,44
Tenerife,27,5,8,15,4,35,23,39
Xerez,27,6,10,9,8,30,31,39
Las Palmas,27,7,9,11,7,37,32,38
Poli Ejido,27,8,9,11,7,26,24,38
Sporting,27,9,8,12,7,27,24,36
Elche,27,10,8,11,8,33,27,35
Getafe,27,11,9,7,11,37,36,34
Terrassa,27,12,7,13,7,25,28,34
Numancia,27,13,7,11,9,27,32,32
Salamanca,27,14,7,11,9,18,19,32
Leganés,27,15,6,13,8,32,33,31
Almería,27,16,7,10,10,31,43,31
Córdoba,27,17,6,12,9,22,21,30
Compostela,27,18,6,11,10,27,35,29
Eibar,27,19,5,13,9,20,27,28
Badajoz,27,20,7,7,13,18,37,28
Racing Ferrol,27,21,5,10,12,24,40,25
Oviedo,27,22,5,10,12,22,34,25
A2002J28
Murcia,28,1,15,7,6,40,15,52
Albacete,28,2,13,13,2,38,19,52
Levante,28,3,12,12,4,37,25,48
Zaragoza,28,4,13,8,7,30,25,47
Poli Ejido,28,5,10,11,7,27,24,41
Tenerife,28,6,8,16,4,36,24,40
Xerez,28,7,10,10,8,31,32,40
Las Palmas,28,8,9,12,7,37,32,39
Sporting,28,9,8,12,8,27,25,36
Elche,28,10,8,11,9,33,28,35
Getafe,28,11,9,8,11,37,36,35
Terrassa,28,12,7,14,7,26,29,35
Córdoba,28,13,7,12,9,23,21,33
Salamanca,28,14,7,12,9,19,20,33
Numancia,28,15,7,12,9,27,32,33
Compostela,28,16,7,11,10,31,36,32
Leganés,28,17,6,13,9,32,35,31
Eibar,28,18,6,13,9,21,27,31
Almería,28,19,7,10,11,32,47,31
Badajoz,28,20,7,7,14,18,39,28
Racing Ferrol,28,21,5,10,13,24,41,25
Oviedo,28,22,5,10,13,22,36,25
A2002J29
Murcia,29,1,16,7,6,42,15,55
Albacete,29,2,13,14,2,39,20,53
Levante,29,3,13,12,4,39,25,51
Zaragoza,29,4,14,8,7,33,26,50
Xerez,29,5,11,10,8,32,32,43
Poli Ejido,29,6,10,11,8,27,26,41
Tenerife,29,7,8,16,5,37,26,40
Las Palmas,29,8,9,13,7,38,33,40
Terrassa,29,9,8,14,7,28,30,38
Sporting,29,10,8,13,8,28,26,37
Elche,29,11,8,11,10,33,30,35
Getafe,29,12,9,8,12,38,39,35
Leganés,29,13,7,13,9,34,35,34
Salamanca,29,14,7,13,9,20,21,34
Eibar,29,15,7,13,9,23,28,34
Córdoba,29,16,7,12,10,23,22,33
Numancia,29,17,7,12,10,27,34,33
Compostela,29,18,7,11,11,32,38,32
Almería,29,19,7,11,11,33,48,32
Badajoz,29,20,8,7,14,20,40,31
Oviedo,29,21,5,11,13,23,37,26
Racing Ferrol,29,22,5,10,14,25,43,25
A2002J30
Murcia,30,1,17,7,6,43,15,58
Albacete,30,2,14,14,2,40,20,56
Levante,30,3,13,13,4,39,25,52
Zaragoza,30,4,14,8,8,34,28,50
Xerez,30,5,11,11,8,32,32,44
Tenerife,30,6,9,16,5,39,26,43
Las Palmas,30,7,10,13,7,40,34,43
Poli Ejido,30,8,10,11,9,27,27,41
Sporting,30,9,8,14,8,29,27,38
Terrassa,30,10,8,14,8,29,32,38
Eibar,30,11,8,13,9,25,29,37
Getafe,30,12,9,9,12,39,40,36
Elche,30,13,8,11,11,33,31,35
Leganés,30,14,7,14,9,35,36,35
Salamanca,30,15,7,14,9,21,22,35
Compostela,30,16,8,11,11,34,39,35
Córdoba,30,17,7,13,10,24,23,34
Numancia,30,18,7,12,11,27,36,33
Almería,30,19,7,12,11,34,49,33
Badajoz,30,20,8,7,15,20,42,31
Racing Ferrol,30,21,6,10,14,27,43,28
Oviedo,30,22,5,11,14,24,39,26
A2002J31
Murcia,31,1,17,7,7,43,17,58
Albacete,31,2,14,15,2,40,20,57
Zaragoza,31,3,15,8,8,35,28,53
Levante,31,4,13,13,5,41,28,52
Xerez,31,5,12,11,8,34,32,47
Las Palmas,31,6,11,13,7,42,34,46
Tenerife,31,7,9,16,6,39,27,43
Poli Ejido,31,8,10,11,10,27,29,41
Sporting,31,9,9,14,8,32,29,41
Terrassa,31,10,8,15,8,31,34,39
Elche,31,11,9,11,11,34,31,38
Compostela,31,12,9,11,11,36,39,38
Eibar,31,13,8,14,9,25,29,38
Córdoba,31,14,8,13,10,27,23,37
Getafe,31,15,9,10,12,39,40,37
Numancia,31,16,8,12,11,31,38,36
Salamanca,31,17,7,15,9,21,22,36
Leganés,31,18,7,14,10,35,39,35
Almería,31,19,7,12,12,34,50,33
Badajoz,31,20,8,7,16,20,44,31
Racing Ferrol,31,21,6,10,15,29,47,28
Oviedo,31,22,5,12,14,26,41,27
A2002J32
Albacete,32,1,15,15,2,42,20,60
Murcia,32,2,17,8,7,43,17,59
Zaragoza,32,3,16,8,8,37,28,56
Levante,32,4,14,13,5,45,28,55
Xerez,32,5,13,11,8,37,33,50
Las Palmas,32,6,11,13,8,42,35,46
Tenerife,32,7,9,16,7,40,30,43
Sporting,32,8,9,15,8,32,29,42
Compostela,32,9,10,11,11,37,39,41
Poli Ejido,32,10,10,11,11,27,31,41
Getafe,32,11,10,10,12,41,41,40
Terrassa,32,12,8,15,9,32,36,39
Salamanca,32,13,8,15,9,23,22,39
Elche,32,14,9,11,12,34,32,38
Eibar,32,15,8,14,10,25,31,38
Córdoba,32,16,8,13,11,27,25,37
Numancia,32,17,8,12,12,31,39,36
Almería,32,18,8,12,12,35,50,36
Leganés,32,19,7,14,11,35,43,35
Racing Ferrol,32,20,7,10,15,30,47,31
Badajoz,32,21,8,7,17,21,46,31
Oviedo,32,22,6,12,14,28,42,30
A2002J33
Murcia,33,1,18,8,7,44,17,62
Albacete,33,2,15,16,2,44,22,61
Zaragoza,33,3,17,8,8,39,28,59
Levante,33,4,14,14,5,47,30,56
Xerez,33,5,13,12,8,38,34,51
Las Palmas,33,6,12,13,8,44,36,49
Sporting,33,7,10,15,8,34,30,45
Poli Ejido,33,8,11,11,11,29,32,44
Tenerife,33,9,9,16,8,41,32,43
Getafe,33,10,11,10,12,43,42,43
Elche,33,11,10,11,12,37,33,41
Compostela,33,12,10,11,12,38,42,41
Eibar,33,13,9,14,10,27,31,41
Salamanca,33,14,8,15,10,24,24,39
Numancia,33,15,9,12,12,35,41,39
Terrassa,33,16,8,15,10,32,38,39
Córdoba,33,17,8,13,12,28,27,37
Almería,33,18,8,12,13,35,52,36
Leganés,33,19,7,14,12,35,44,35
Racing Ferrol,33,20,7,11,15,31,48,32
Badajoz,33,21,8,7,18,22,48,31
Oviedo,33,22,6,12,15,30,46,30
A2002J34
Murcia,34,1,18,9,7,44,17,63
Albacete,34,2,15,17,2,44,22,62
Zaragoza,34,3,18,8,8,41,28,62
Levante,34,4,14,15,5,49,32,57
Xerez,34,5,14,12,8,39,34,54
Las Palmas,34,6,12,14,8,44,36,50
Poli Ejido,34,7,11,12,11,31,34,45
Sporting,34,8,10,15,9,35,32,45
Tenerife,34,9,9,17,8,42,33,44
Getafe,34,10,11,11,12,44,43,44
Salamanca,34,11,9,15,10,26,24,42
Eibar,34,12,9,15,10,27,31,42
Elche,34,13,10,11,13,38,35,41
Compostela,34,14,10,11,13,38,43,41
Numancia,34,15,9,13,12,36,42,40
Almería,34,16,9,12,13,38,52,39
Terrassa,34,17,8,15,11,32,41,39
Córdoba,34,18,8,13,13,28,29,37
Leganés,34,19,7,15,12,36,45,36
Racing Ferrol,34,20,8,11,15,33,49,35
Oviedo,34,21,7,12,15,32,47,33
Badajoz,34,22,8,7,19,22,50,31
A2002J35
Murcia,35,1,19,9,7,45,17,66
Albacete,35,2,16,17,2,45,22,65
Zaragoza,35,3,18,9,8,43,30,63
Levante,35,4,14,16,5,50,33,58
Xerez,35,5,15,12,8,43,35,57
Las Palmas,35,6,12,14,9,44,37,50
Getafe,35,7,11,12,12,45,44,45
Sporting,35,8,10,15,10,36,35,45
Poli Ejido,35,9,11,12,12,31,35,45
Tenerife,35,10,9,17,9,42,34,44
Compostela,35,11,11,11,13,41,44,44
Salamanca,35,12,9,16,10,27,25,43
Elche,35,13,10,12,13,39,36,42
Eibar,35,14,9,15,11,27,32,42
Terrassa,35,15,9,15,11,33,41,42
Numancia,35,16,9,14,12,38,44,41
Córdoba,35,17,9,13,13,29,29,40
Leganés,35,18,8,15,12,37,45,39
Almería,35,19,9,12,14,41,56,39
Racing Ferrol,35,20,8,11,16,33,50,35
Badajoz,35,21,9,7,19,26,53,34
Oviedo,35,22,7,12,16,33,51,33
A2002J36
Murcia,36,1,19,10,7,46,18,67
Zaragoza,36,2,19,9,8,48,32,66
Albacete,36,3,16,17,3,46,24,65
Levante,36,4,14,16,6,51,35,58
Xerez,36,5,15,12,9,44,37,57
Las Palmas,36,6,13,14,9,45,37,53
Getafe,36,7,12,12,12,47,45,48
Tenerife,36,8,10,17,9,46,34,47
Compostela,36,9,12,11,13,43,44,47
Poli Ejido,36,10,11,12,13,31,39,45
Sporting,36,11,10,15,11,37,37,45
Numancia,36,12,10,14,12,40,45,44
Salamanca,36,13,9,17,10,28,26,44
Córdoba,36,14,10,13,13,31,30,43
Elche,36,15,10,12,14,41,41,42
Eibar,36,16,9,15,12,28,34,42
Terrassa,36,17,9,15,12,33,42,42
Leganés,36,18,8,15,13,37,47,39
Almería,36,19,9,12,15,42,58,39
Racing Ferrol,36,20,9,11,16,35,51,38
Badajoz,36,21,10,7,19,28,54,37
Oviedo,36,22,8,12,16,35,52,36
A2002J37
Murcia,37,1,20,10,7,48,18,70
Zaragoza,37,2,20,9,8,51,33,69
Albacete,37,3,16,18,3,47,25,66
Levante,37,4,14,17,6,52,36,59
Xerez,37,5,15,12,10,45,40,57
Las Palmas,37,6,13,15,9,46,38,54
Getafe,37,7,12,13,12,47,45,49
Compostela,37,8,12,12,13,44,45,48
Numancia,37,9,11,14,12,41,45,47
Salamanca,37,10,10,17,10,30,27,47
Tenerife,37,11,10,17,10,47,36,47
Poli Ejido,37,12,11,13,13,32,40,46
Sporting,37,13,10,16,11,37,37,46
Córdoba,37,14,10,13,14,31,32,43
Terrassa,37,15,9,16,12,34,43,43
Elche,37,16,10,12,15,41,43,42
Eibar,37,17,9,15,13,28,35,42
Almería,37,18,10,12,15,44,58,42
Racing Ferrol,37,19,9,12,16,36,52,39
Oviedo,37,20,9,12,16,36,52,39
Leganés,37,21,8,15,14,37,48,39
Badajoz,37,22,10,8,19,29,55,38
A2002J38
Murcia,38,1,21,10,7,49,18,73
Zaragoza,38,2,20,10,8,52,34,70
Albacete,38,3,16,19,3,47,25,67
Levante,38,4,14,17,7,52,37,59
Las Palmas,38,5,14,15,9,47,38,57
Xerez,38,6,15,12,11,45,46,57
Tenerife,38,7,11,17,10,49,36,50
Getafe,38,8,12,13,13,47,48,49
Compostela,38,9,12,13,13,46,47,49
Numancia,38,10,11,15,12,42,46,48
Salamanca,38,11,10,18,10,31,28,48
Poli Ejido,38,12,11,14,13,34,42,47
Sporting,38,13,10,17,11,38,38,47
Elche,38,14,11,12,15,42,43,45
Almería,38,15,11,12,15,50,58,45
Terrassa,38,16,9,17,12,35,44,44
Córdoba,38,17,10,13,15,31,34,43
Leganés,38,18,9,15,14,40,48,42
Eibar,38,19,9,15,14,28,36,42
Racing Ferrol,38,20,9,13,16,37,53,40
Oviedo,38,21,9,13,16,36,52,40
Badajoz,38,22,10,8,20,29,56,38
A2002J39
Murcia,39,1,22,10,7,53,19,76
Albacete,39,2,17,19,3,50,26,70
Zaragoza,39,3,20,10,9,52,36,70
Levante,39,4,15,17,7,54,38,62
Xerez,39,5,15,13,11,46,47,58
Las Palmas,39,6,14,15,10,48,42,57
Numancia,39,7,12,15,12,46,46,51
Salamanca,39,8,11,18,10,35,30,51
Tenerife,39,9,11,17,11,50,38,50
Poli Ejido,39,10,12,14,13,35,42,50
Getafe,39,11,12,13,14,48,51,49
Compostela,39,12,12,13,14,48,51,49
Sporting,39,13,10,18,11,40,40,48
Elche,39,14,11,13,15,44,45,46
Almería,39,15,11,13,15,52,60,46
Leganés,39,16,10,15,14,42,48,45
Terrassa,39,17,9,18,12,37,46,45
Eibar,39,18,9,16,14,29,37,43
Racing Ferrol,39,19,10,13,16,39,54,43
Córdoba,39,20,10,13,16,32,36,43
Oviedo,39,21,9,13,17,36,53,40
Badajoz,39,22,10,8,21,29,60,38
A2002J40
Murcia,40,1,22,10,8,54,21,76
Albacete,40,2,17,20,3,51,27,71
Zaragoza,40,3,20,11,9,53,37,71
Levante,40,4,15,17,8,54,39,62
Las Palmas,40,5,15,15,10,49,42,60
Xerez,40,6,15,13,12,46,49,58
Salamanca,40,7,12,18,10,38,30,54
Tenerife,40,8,12,17,11,52,39,53
Getafe,40,9,13,13,14,50,51,52
Numancia,40,10,12,15,13,46,47,51
Poli Ejido,40,11,12,14,14,35,44,50
Elche,40,12,12,13,15,47,47,49
Sporting,40,13,10,19,11,41,41,49
Compostela,40,14,12,13,15,49,53,49
Leganés,40,15,11,15,14,44,48,48
Terrassa,40,16,10,18,12,39,46,48
Córdoba,40,17,11,13,16,34,37,46
Racing Ferrol,40,18,11,13,16,40,54,46
Almería,40,19,11,13,16,52,62,46
Eibar,40,20,9,17,14,30,38,44
Oviedo,40,21,9,13,18,36,56,40
Badajoz,40,22,10,8,22,31,63,38
A2002J41
Murcia,41,1,23,10,8,59,21,79
Zaragoza,41,2,20,12,9,53,37,72
Albacete,41,3,17,20,4,51,28,71
Levante,41,4,15,17,9,57,43,62
Las Palmas,41,5,15,16,10,49,42,61
Xerez,41,6,16,13,12,51,52,61
Salamanca,41,7,13,18,10,41,31,57
Tenerife,41,8,12,18,11,52,39,54
Getafe,41,9,13,13,15,51,54,52
Compostela,41,10,13,13,15,53,56,52
Numancia,41,11,12,16,13,47,48,52
Poli Ejido,41,12,12,15,14,35,44,51
Elche,41,13,12,14,15,48,48,50
Sporting,41,14,10,20,11,41,41,50
Córdoba,41,15,12,13,16,35,37,49
Almería,41,16,12,13,16,53,62,49
Terrassa,41,17,10,19,12,39,46,49
Leganés,41,18,11,15,15,44,49,48
Eibar,41,19,10,17,14,31,38,47
Racing Ferrol,41,20,11,13,17,40,59,46
Oviedo,41,21,9,13,19,36,57,40
Badajoz,41,22,10,8,23,34,68,38
A2002J42
Murcia,42,1,23,10,9,59,22,79
Zaragoza,42,2,20,12,10,54,40,72
Albacete,42,3,17,20,5,51,30,71
Levante,42,4,16,17,9,59,44,65
Las Palmas,42,5,16,16,10,53,43,64
Xerez,42,6,17,13,12,55,53,64
Salamanca,42,7,14,18,10,44,32,60
Tenerife,42,8,13,18,11,53,39,57
Compostela,42,9,14,13,15,54,56,55
Sporting,42,10,11,20,11,44,41,53
Getafe,42,11,13,14,15,52,55,53
Terrassa,42,12,11,19,12,41,46,52
Poli Ejido,42,13,12,16,14,36,45,52
Numancia,42,14,12,16,14,48,52,52
Córdoba,42,15,12,14,16,36,38,50
Elche,42,16,12,14,16,49,52,50
Eibar,42,17,11,17,14,33,38,50
Almería,42,18,12,14,16,54,63,50
Leganés,42,19,11,15,16,44,51,48
Racing Ferrol,42,20,11,13,18,40,60,46
Oviedo,42,21,9,13,20,37,59,40
Badajoz,42,22,10,8,24,34,71,38
A2003J02
Cádiz,2,1,2,0,0,5,2,6
Getafe,2,2,1,1,0,3,1,4
Levante,2,3,1,1,0,3,1,4
Almería,2,4,1,1,0,4,3,4
Recreativo,2,5,1,1,0,2,1,4
Tenerife,2,6,1,1,0,2,1,4
Salamanca,2,7,1,1,0,1,0,4
Poli Ejido,2,8,1,0,1,3,3,3
Alavés,2,9,1,0,1,2,2,3
Eibar,2,10,1,0,1,2,2,3
Numancia,2,11,1,0,1,1,1,3
Ciudad Murcia,2,12,0,2,0,2,2,2
Leganés,2,13,0,2,0,2,2,2
Xerez,2,14,0,2,0,1,1,2
Las Palmas,1,15,0,1,0,2,2,1
Elche,1,16,0,1,0,1,1,1
Algeciras,2,17,0,1,1,2,3,1
Terrassa,2,18,0,1,1,2,3,1
Córdoba,2,19,0,1,1,1,2,1
Rayo,2,20,0,1,1,0,2,1
Málaga B,2,21,0,0,2,3,6,0
Sporting,2,22,0,0,2,1,4,0
A2003J03
Cádiz,3,1,3,0,0,7,2,9
Almería,3,2,2,1,0,6,4,7
Tenerife,3,3,2,1,0,4,2,7
Numancia,3,4,2,0,1,3,1,6
Getafe,3,5,1,2,0,4,2,5
Levante,3,6,1,2,0,3,1,5
Salamanca,3,7,1,2,0,2,1,5
Rayo,3,8,1,1,1,3,3,4
Recreativo,3,9,1,1,1,3,3,4
Eibar,3,10,1,1,1,2,2,4
Ciudad Murcia,3,11,0,3,0,3,3,3
Leganés,3,12,0,3,0,2,2,3
Xerez,3,13,0,3,0,2,2,3
Alavés,3,14,1,0,2,3,4,3
Poli Ejido,3,15,1,0,2,4,6,3
Sporting,3,16,1,0,2,4,6,3
Elche,2,17,0,2,0,2,2,2
Córdoba,3,18,0,2,1,1,2,2
Algeciras,3,19,0,1,2,4,6,1
Las Palmas,2,20,0,1,1,2,4,1
Málaga B,3,21,0,1,2,4,7,1
Terrassa,3,22,0,1,2,2,5,1
A2003J04
Cádiz,4,1,3,0,1,9,5,9
Levante,4,2,2,2,0,7,1,8
Getafe,4,3,2,2,0,7,4,8
Almería,4,4,2,2,0,6,4,8
Tenerife,4,5,2,2,0,5,3,8
Rayo,4,6,2,1,1,5,4,7
Eibar,4,7,2,1,1,4,3,7
Ciudad Murcia,4,8,1,3,0,6,5,6
Alavés,4,9,2,0,2,4,4,6
Numancia,4,10,2,0,2,3,5,6
Elche,4,11,1,2,1,5,5,5
Recreativo,4,12,1,2,1,4,4,5
Salamanca,4,13,1,2,1,3,3,5
Leganés,4,14,0,4,0,3,3,4
Xerez,4,15,0,4,0,3,3,4
Las Palmas,4,16,1,1,2,6,8,4
Sporting,4,17,1,1,2,5,7,4
Córdoba,4,18,0,3,1,2,3,3
Poli Ejido,4,19,1,0,3,5,8,3
Algeciras,4,20,0,2,2,4,6,2
Málaga B,4,21,0,1,3,4,8,1
Terrassa,4,22,0,1,3,3,7,1
A2003J05
Cádiz,5,1,4,0,1,10,5,12
Levante,5,2,2,3,0,7,1,9
Getafe,5,3,2,3,0,7,4,9
Almería,5,4,2,3,0,8,6,9
Tenerife,5,5,2,3,0,6,4,9
Eibar,5,6,2,2,1,5,4,8
Ciudad Murcia,5,7,1,4,0,6,5,7
Rayo,5,8,2,1,2,5,5,7
Alavés,5,9,2,1,2,4,4,7
Numancia,5,10,2,1,2,3,5,7
Recreativo,5,11,1,3,1,6,6,6
Salamanca,5,12,1,3,1,4,4,6
Leganés,5,13,0,5,0,3,3,5
Xerez,5,14,0,5,0,3,3,5
Elche,5,15,1,2,2,7,8,5
Las Palmas,5,16,1,2,2,7,9,5
Sporting,5,17,1,2,2,6,8,5
Córdoba,5,18,0,4,1,3,4,4
Terrassa,5,19,1,1,3,6,9,4
Poli Ejido,5,20,1,1,3,5,8,4
Algeciras,5,21,0,3,2,4,6,3
Málaga B,5,22,0,2,3,4,8,2
A2003J06
Levante,6,1,3,3,0,8,1,12
Cádiz,6,2,4,0,2,10,7,12
Almería,6,3,3,3,0,9,6,12
Tenerife,6,4,2,4,0,7,5,10
Alavés,6,5,3,1,2,6,4,10
Numancia,6,6,3,1,2,6,6,10
Getafe,6,7,2,3,1,7,7,9
Xerez,6,8,1,5,0,5,4,8
Leganés,6,9,1,5,0,4,3,8
Elche,6,10,2,2,2,9,9,8
Sporting,6,11,2,2,2,8,8,8
Eibar,6,12,2,2,2,5,5,8
Ciudad Murcia,6,13,1,4,1,7,7,7
Recreativo,6,14,1,4,1,6,6,7
Rayo,6,15,2,1,3,6,7,7
Algeciras,6,16,1,3,2,7,6,6
Las Palmas,6,17,1,3,2,8,10,6
Salamanca,6,18,1,3,2,4,6,6
Córdoba,6,19,0,4,2,3,5,4
Terrassa,6,20,1,1,4,6,10,4
Poli Ejido,6,21,1,1,4,6,11,4
Málaga B,6,22,0,3,3,4,8,3
A2003J07
Levante,7,1,3,4,0,9,2,13
Cádiz,7,2,4,1,2,11,8,13
Almería,7,3,3,4,0,9,6,13
Numancia,7,4,4,1,2,8,6,13
Tenerife,7,5,2,5,0,8,6,11
Alavés,7,6,3,2,2,7,5,11
Getafe,7,7,2,4,1,7,7,10
Leganés,7,8,1,6,0,5,4,9
Xerez,7,9,1,6,0,5,4,9
Elche,7,10,2,3,2,10,10,9
Sporting,7,11,2,3,2,9,9,9
Eibar,7,12,2,3,2,5,5,9
Ciudad Murcia,7,13,1,5,1,9,9,8
Recreativo,7,14,1,5,1,6,6,8
Rayo,7,15,2,2,3,7,8,8
Algeciras,7,16,1,4,2,8,7,7
Las Palmas,7,17,1,4,2,9,11,7
Salamanca,7,18,1,4,2,4,6,7
Córdoba,7,19,0,5,2,5,7,5
Poli Ejido,7,20,1,2,4,8,13,5
Málaga B,7,21,0,4,3,6,10,4
Terrassa,7,22,1,1,5,6,12,4
A2003J08
Levante,8,1,4,4,0,11,3,16
Numancia,8,2,5,1,2,13,8,16
Cádiz,8,3,5,1,2,12,8,16
Almería,8,4,3,5,0,10,7,14
Tenerife,8,5,2,6,0,8,6,12
Alavés,8,6,3,3,2,7,5,12
Elche,8,7,3,3,2,11,10,12
Getafe,8,8,2,5,1,7,7,11
Xerez,8,9,1,7,0,5,4,10
Eibar,8,10,2,4,2,5,5,10
Ciudad Murcia,8,11,1,6,1,9,9,9
Recreativo,8,12,1,6,1,6,6,9
Leganés,8,13,1,6,1,5,5,9
Sporting,8,14,2,3,3,10,11,9
Las Palmas,8,15,1,5,2,10,12,8
Salamanca,8,16,1,5,2,5,7,8
Rayo,8,17,2,2,4,9,13,8
Algeciras,8,18,1,4,3,8,8,7
Córdoba,8,19,0,6,2,5,7,6
Poli Ejido,8,20,1,3,4,8,13,6
Málaga B,8,21,0,5,3,7,11,5
Terrassa,8,22,1,2,5,6,12,5
A2003J09
Numancia,9,1,6,1,2,15,8,19
Almería,9,2,4,5,0,11,7,17
Levante,9,3,4,4,1,11,4,16
Cádiz,9,4,5,1,3,13,10,16
Alavés,9,5,4,3,2,8,5,15
Eibar,9,6,3,4,2,8,6,13
Sporting,9,7,3,3,3,13,11,12
Ciudad Murcia,9,8,2,6,1,11,10,12
Tenerife,9,9,2,6,1,8,7,12
Leganés,9,10,2,6,1,7,6,12
